event_type,field_path,spark_type,presence_count,event_count,presence_rate,sample_value,nullable,notes
PullRequestReviewCommentEvent,payload.pull_request.base.sha,STRING,130,130,1.0,"""6aca86d6383b259e46dada73ea918b347c2a7a6d""",False,
PullRequestReviewCommentEvent,payload.pull_request.head,STRUCT,130,130,1.0,,False,
PullRequestReviewCommentEvent,payload.pull_request.head.ref,STRING,130,130,1.0,"""agent/hf-source-binding-successor-20260729""",False,
PullRequestReviewCommentEvent,payload.pull_request.head.repo,STRUCT,130,130,1.0,,False,
PullRequestReviewCommentEvent,payload.pull_request.head.repo.id,BIGINT,130,130,1.0,1225834126,False,
PullRequestReviewCommentEvent,payload.pull_request.head.repo.name,STRING,130,130,1.0,"""a11oy""",False,
PullRequestReviewCommentEvent,payload.pull_request.head.repo.url,STRING,130,130,1.0,"""https://api.github.com/repos/szl-holdings/a11oy""",False,
PullRequestReviewCommentEvent,payload.pull_request.head.sha,STRING,130,130,1.0,"""7b47f713bda828044500753c3d22b1e8becf93cb""",False,
PullRequestReviewCommentEvent,payload.pull_request.id,BIGINT,130,130,1.0,4161671555,False,contract field
PullRequestReviewCommentEvent,payload.pull_request.number,BIGINT,130,130,1.0,1175,False,contract field
PullRequestReviewCommentEvent,payload.pull_request.url,STRING,130,130,1.0,"""https://api.github.com/repos/szl-holdings/a11oy/pulls/1175""",False,
PullRequestReviewCommentEvent,public,BOOLEAN,130,130,1.0,true,False,contract field
PullRequestReviewCommentEvent,repo,STRUCT,130,130,1.0,,False,
PullRequestReviewCommentEvent,repo.id,BIGINT,130,130,1.0,1225834126,False,contract field
PullRequestReviewCommentEvent,repo.name,STRING,130,130,1.0,"""szl-holdings/a11oy""",False,contract field
PullRequestReviewCommentEvent,repo.url,STRING,130,130,1.0,"""https://api.github.com/repos/szl-holdings/a11oy""",False,
PullRequestReviewCommentEvent,type,STRING,130,130,1.0,"""PullRequestReviewCommentEvent""",False,contract field
PullRequestReviewEvent,actor,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,actor.avatar_url,STRING,124,124,1.0,"""https://avatars.githubusercontent.com/u/42868?""",False,
PullRequestReviewEvent,actor.display_login,STRING,124,124,1.0,"""tvdeyen""",False,
PullRequestReviewEvent,actor.gravatar_id,STRING,124,124,1.0,"""""",False,
PullRequestReviewEvent,actor.id,BIGINT,124,124,1.0,42868,False,contract field
PullRequestReviewEvent,actor.login,STRING,124,124,1.0,"""tvdeyen""",False,contract field
PullRequestReviewEvent,actor.url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen""",False,
PullRequestReviewEvent,created_at,STRING,124,124,1.0,"""2026-07-29T15:00:20Z""",False,contract field
PullRequestReviewEvent,id,STRING,124,124,1.0,"""12481908349""",False,contract field
PullRequestReviewEvent,org,STRUCT,80,124,0.645161,,False,
PullRequestReviewEvent,org.avatar_url,STRING,80,124,0.645161,"""https://avatars.githubusercontent.com/u/6218554?""",False,
PullRequestReviewEvent,org.gravatar_id,STRING,80,124,0.645161,"""""",False,
PullRequestReviewEvent,org.id,BIGINT,80,124,0.645161,6218554,False,contract field
PullRequestReviewEvent,org.login,STRING,80,124,0.645161,"""AlchemyCMS""",False,contract field
PullRequestReviewEvent,org.url,STRING,80,124,0.645161,"""https://api.github.com/orgs/AlchemyCMS""",False,
PullRequestReviewEvent,payload,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.action,STRING,124,124,1.0,"""created""",False,contract field
PullRequestReviewEvent,payload.pull_request,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.pull_request.base,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.pull_request.base.ref,STRING,124,124,1.0,"""main""",False,
PullRequestReviewEvent,payload.pull_request.base.repo,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.pull_request.base.repo.id,BIGINT,124,124,1.0,1581769,False,
PullRequestReviewEvent,payload.pull_request.base.repo.name,STRING,124,124,1.0,"""alchemy_cms""",False,
PullRequestReviewEvent,payload.pull_request.base.repo.url,STRING,124,124,1.0,"""https://api.github.com/repos/AlchemyCMS/alchemy_cms""",False,
PullRequestReviewEvent,payload.pull_request.base.sha,STRING,124,124,1.0,"""4ccf43454b3837092663f434f094018d8115b8fe""",False,
PullRequestReviewEvent,payload.pull_request.head,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.pull_request.head.ref,STRING,124,124,1.0,"""permitted-roles-for-restricted-pages""",False,
PullRequestReviewEvent,payload.pull_request.head.repo,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.pull_request.head.repo.id,BIGINT,124,124,1.0,1581769,False,
PullRequestReviewEvent,payload.pull_request.head.repo.name,STRING,124,124,1.0,"""alchemy_cms""",False,
PullRequestReviewEvent,payload.pull_request.head.repo.url,STRING,124,124,1.0,"""https://api.github.com/repos/AlchemyCMS/alchemy_cms""",False,
PullRequestReviewEvent,payload.pull_request.head.sha,STRING,124,124,1.0,"""f87322aefc2f50057a2026e6041fe459e8fbf7e3""",False,
PullRequestReviewEvent,payload.pull_request.id,BIGINT,124,124,1.0,4159242560,False,contract field
PullRequestReviewEvent,payload.pull_request.number,BIGINT,124,124,1.0,4112,False,contract field
PullRequestReviewEvent,payload.pull_request.url,STRING,124,124,1.0,"""https://api.github.com/repos/AlchemyCMS/alchemy_cms/pulls/4112""",False,
PullRequestReviewEvent,payload.review,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.review._links,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.review._links.html,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.review._links.html.href,STRING,124,124,1.0,"""https://github.com/AlchemyCMS/alchemy_cms/pull/4112#pullrequestreview-4809687903""",False,
PullRequestReviewEvent,payload.review._links.pull_request,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.review._links.pull_request.href,STRING,124,124,1.0,"""https://api.github.com/repos/AlchemyCMS/alchemy_cms/pulls/4112""",False,
PullRequestReviewEvent,payload.review.body,STRING,124,124,1.0,"""This is a nice feature.""",True,explicit null in 60/124 present events
PullRequestReviewEvent,payload.review.commit_id,STRING,124,124,1.0,"""f87322aefc2f50057a2026e6041fe459e8fbf7e3""",False,
PullRequestReviewEvent,payload.review.html_url,STRING,124,124,1.0,"""https://github.com/AlchemyCMS/alchemy_cms/pull/4112#pullrequestreview-4809687903""",False,
PullRequestReviewEvent,payload.review.id,BIGINT,124,124,1.0,4809687903,False,contract field
PullRequestReviewEvent,payload.review.node_id,STRING,124,124,1.0,"""PRR_kwDOABgiyc8AAAABHq4DXw""",False,
PullRequestReviewEvent,payload.review.pull_request_url,STRING,124,124,1.0,"""https://api.github.com/repos/AlchemyCMS/alchemy_cms/pulls/4112""",False,
PullRequestReviewEvent,payload.review.state,STRING,124,124,1.0,"""commented""",False,contract field
PullRequestReviewEvent,payload.review.submitted_at,STRING,124,124,1.0,"""2026-07-29T15:00:18Z""",False,
PullRequestReviewEvent,payload.review.updated_at,STRING,124,124,1.0,"""2026-07-29T15:00:18Z""",False,
PullRequestReviewEvent,payload.review.user,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,payload.review.user.avatar_url,STRING,124,124,1.0,"""https://avatars.githubusercontent.com/u/42868?v=4""",False,
PullRequestReviewEvent,payload.review.user.events_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/events{/privacy}""",False,
PullRequestReviewEvent,payload.review.user.followers_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/followers""",False,
PullRequestReviewEvent,payload.review.user.following_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/following{/other_user}""",False,
PullRequestReviewEvent,payload.review.user.gists_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/gists{/gist_id}""",False,
PullRequestReviewEvent,payload.review.user.gravatar_id,STRING,124,124,1.0,"""""",False,
PullRequestReviewEvent,payload.review.user.html_url,STRING,124,124,1.0,"""https://github.com/tvdeyen""",False,
PullRequestReviewEvent,payload.review.user.id,BIGINT,124,124,1.0,42868,False,
PullRequestReviewEvent,payload.review.user.login,STRING,124,124,1.0,"""tvdeyen""",False,
PullRequestReviewEvent,payload.review.user.node_id,STRING,124,124,1.0,"""MDQ6VXNlcjQyODY4""",False,
PullRequestReviewEvent,payload.review.user.organizations_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/orgs""",False,
PullRequestReviewEvent,payload.review.user.received_events_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/received_events""",False,
PullRequestReviewEvent,payload.review.user.repos_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/repos""",False,
PullRequestReviewEvent,payload.review.user.site_admin,BOOLEAN,124,124,1.0,false,False,
PullRequestReviewEvent,payload.review.user.starred_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/starred{/owner}{/repo}""",False,
PullRequestReviewEvent,payload.review.user.subscriptions_url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen/subscriptions""",False,
PullRequestReviewEvent,payload.review.user.type,STRING,124,124,1.0,"""User""",False,
PullRequestReviewEvent,payload.review.user.url,STRING,124,124,1.0,"""https://api.github.com/users/tvdeyen""",False,
PullRequestReviewEvent,payload.review.user.user_view_type,STRING,124,124,1.0,"""public""",False,
PullRequestReviewEvent,public,BOOLEAN,124,124,1.0,true,False,contract field
PullRequestReviewEvent,repo,STRUCT,124,124,1.0,,False,
PullRequestReviewEvent,repo.id,BIGINT,124,124,1.0,1581769,False,contract field
PullRequestReviewEvent,repo.name,STRING,124,124,1.0,"""AlchemyCMS/alchemy_cms""",False,contract field
PullRequestReviewEvent,repo.url,STRING,124,124,1.0,"""https://api.github.com/repos/AlchemyCMS/alchemy_cms""",False,
PullRequestReviewEvent,type,STRING,124,124,1.0,"""PullRequestReviewEvent""",False,contract field
PushEvent,actor,STRUCT,477433,477433,1.0,,False,
PushEvent,actor.avatar_url,STRING,477433,477433,1.0,"""https://avatars.githubusercontent.com/u/6659705?""",False,
PushEvent,actor.display_login,STRING,477433,477433,1.0,"""josim""",False,
PushEvent,actor.gravatar_id,STRING,477433,477433,1.0,"""""",False,
PushEvent,actor.id,BIGINT,477433,477433,1.0,6659705,False,contract field
PushEvent,actor.login,STRING,477433,477433,1.0,"""josim""",False,contract field
PushEvent,actor.url,STRING,477433,477433,1.0,"""https://api.github.com/users/josim""",False,
PushEvent,created_at,STRING,477433,477433,1.0,"""2026-07-29T15:00:00Z""",False,contract field
PushEvent,id,STRING,477433,477433,1.0,"""16136546776""",False,contract field
PushEvent,org,STRUCT,14440,477433,0.030245,,False,
PushEvent,org.avatar_url,STRING,14440,477433,0.030245,"""https://avatars.githubusercontent.com/u/215784244?""",False,
PushEvent,org.gravatar_id,STRING,14440,477433,0.030245,"""""",False,
PushEvent,org.id,BIGINT,14440,477433,0.030245,215784244,False,contract field
PushEvent,org.login,STRING,14440,477433,0.030245,"""nantestudio""",False,contract field
PushEvent,org.url,STRING,14440,477433,0.030245,"""https://api.github.com/orgs/nantestudio""",False,
PushEvent,payload,STRUCT,477433,477433,1.0,,False,
PushEvent,payload.before,STRING,477433,477433,1.0,"""42aa23305d5728440a989f92f3753bb7d0cf74b5""",False,contract field
PushEvent,payload.head,STRING,477433,477433,1.0,"""e300c4d8df9db9b8216f96cb294e798281c8db87""",False,contract field
PushEvent,payload.push_id,BIGINT,477433,477433,1.0,38441738112,False,contract field
PushEvent,payload.ref,STRING,477433,477433,1.0,"""refs/heads/main""",False,contract field
PushEvent,payload.repository_id,BIGINT,477433,477433,1.0,1308826383,False,
PushEvent,public,BOOLEAN,477433,477433,1.0,true,False,contract field
PushEvent,repo,STRUCT,477433,477433,1.0,,False,
PushEvent,repo.id,BIGINT,477433,477433,1.0,1308826383,False,contract field
PushEvent,repo.name,STRING,477433,477433,1.0,"""josim/ratata-gallery""",False,contract field
PushEvent,repo.url,STRING,477433,477433,1.0,"""https://api.github.com/repos/josim/ratata-gallery""",False,
PushEvent,type,STRING,477433,477433,1.0,"""PushEvent""",False,contract field
ReleaseEvent,actor,STRUCT,35,35,1.0,,False,
ReleaseEvent,actor.avatar_url,STRING,35,35,1.0,"""https://avatars.githubusercontent.com/u/80940444?""",False,
ReleaseEvent,actor.display_login,STRING,35,35,1.0,"""walkingddd""",False,
ReleaseEvent,actor.gravatar_id,STRING,35,35,1.0,"""""",False,
ReleaseEvent,actor.id,BIGINT,35,35,1.0,80940444,False,contract field
ReleaseEvent,actor.login,STRING,35,35,1.0,"""walkingddd""",False,contract field
ReleaseEvent,actor.url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd""",False,
ReleaseEvent,created_at,STRING,35,35,1.0,"""2026-07-29T15:00:42Z""",False,contract field
ReleaseEvent,id,STRING,35,35,1.0,"""12481930035""",False,contract field
ReleaseEvent,org,STRUCT,10,35,0.285714,,False,
ReleaseEvent,org.avatar_url,STRING,10,35,0.285714,"""https://avatars.githubusercontent.com/u/123062308?""",False,
ReleaseEvent,org.gravatar_id,STRING,10,35,0.285714,"""""",False,
ReleaseEvent,org.id,BIGINT,10,35,0.285714,123062308,False,contract field
ReleaseEvent,org.login,STRING,10,35,0.285714,"""diplodoc-platform""",False,contract field
ReleaseEvent,org.url,STRING,10,35,0.285714,"""https://api.github.com/orgs/diplodoc-platform""",False,
ReleaseEvent,payload,STRUCT,35,35,1.0,,False,
ReleaseEvent,payload.action,STRING,35,35,1.0,"""published""",False,contract field
ReleaseEvent,payload.release,STRUCT,35,35,1.0,,False,
ReleaseEvent,payload.release.assets,ARRAY<EMPTY>|ARRAY<STRUCT>,35,35,1.0,,False,inconsistent types
ReleaseEvent,payload.release.assets[],STRUCT,24,35,0.685714,,False,
ReleaseEvent,payload.release.assets[].browser_download_url,STRING,24,35,0.685714,"""https://github.com/shtrasser-dev/Zaya.OCR/releases/download/plugin-v0.4.1/Zaya.OCR.Impl.OneOcr.zip""",False,
ReleaseEvent,payload.release.assets[].content_type,STRING,24,35,0.685714,"""application/json; charset=utf-8""",False,
ReleaseEvent,payload.release.assets[].created_at,STRING,24,35,0.685714,"""2026-07-29T15:01:06Z""",False,
ReleaseEvent,payload.release.assets[].digest,STRING,24,35,0.685714,"""sha256:7be8de21b2c82c1905683c74ace01f8ee01dcc2c4016ec9a757bab3a0775082f""",False,
ReleaseEvent,payload.release.assets[].download_count,BIGINT,24,35,0.685714,0,False,
ReleaseEvent,payload.release.assets[].id,BIGINT,24,35,0.685714,494174332,False,
ReleaseEvent,payload.release.assets[].label,STRING,24,35,0.685714,"""""",True,explicit null in 3/24 present events
ReleaseEvent,payload.release.assets[].name,STRING,24,35,0.685714,"""Zaya.OCR.Impl.OneOcr.zip""",False,
ReleaseEvent,payload.release.assets[].node_id,STRING,24,35,0.685714,"""RA_kwDOTZjtys4ddIB8""",False,
ReleaseEvent,payload.release.assets[].size,BIGINT,24,35,0.685714,22504,False,
ReleaseEvent,payload.release.assets[].state,STRING,24,35,0.685714,"""uploaded""",False,
ReleaseEvent,payload.release.assets[].updated_at,STRING,24,35,0.685714,"""2026-07-29T15:01:06Z""",False,
ReleaseEvent,payload.release.assets[].uploader,STRUCT,24,35,0.685714,,False,
ReleaseEvent,payload.release.assets[].uploader.avatar_url,STRING,24,35,0.685714,"""https://avatars.githubusercontent.com/in/15368?v=4""",False,
ReleaseEvent,payload.release.assets[].uploader.events_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/events{/privacy}""",False,
ReleaseEvent,payload.release.assets[].uploader.followers_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/followers""",False,
ReleaseEvent,payload.release.assets[].uploader.following_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/following{/other_user}""",False,
ReleaseEvent,payload.release.assets[].uploader.gists_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/gists{/gist_id}""",False,
ReleaseEvent,payload.release.assets[].uploader.gravatar_id,STRING,24,35,0.685714,"""""",False,
ReleaseEvent,payload.release.assets[].uploader.html_url,STRING,24,35,0.685714,"""https://github.com/apps/github-actions""",False,
ReleaseEvent,payload.release.assets[].uploader.id,BIGINT,24,35,0.685714,41898282,False,
ReleaseEvent,payload.release.assets[].uploader.login,STRING,24,35,0.685714,"""github-actions[bot]""",False,
ReleaseEvent,payload.release.assets[].uploader.node_id,STRING,24,35,0.685714,"""MDM6Qm90NDE4OTgyODI=""",False,
ReleaseEvent,payload.release.assets[].uploader.organizations_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/orgs""",False,
ReleaseEvent,payload.release.assets[].uploader.received_events_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/received_events""",False,
ReleaseEvent,payload.release.assets[].uploader.repos_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/repos""",False,
ReleaseEvent,payload.release.assets[].uploader.site_admin,BOOLEAN,24,35,0.685714,false,False,
ReleaseEvent,payload.release.assets[].uploader.starred_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/starred{/owner}{/repo}""",False,
ReleaseEvent,payload.release.assets[].uploader.subscriptions_url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D/subscriptions""",False,
ReleaseEvent,payload.release.assets[].uploader.type,STRING,24,35,0.685714,"""Bot""",False,
ReleaseEvent,payload.release.assets[].uploader.url,STRING,24,35,0.685714,"""https://api.github.com/users/github-actions%5Bbot%5D""",False,
ReleaseEvent,payload.release.assets[].uploader.user_view_type,STRING,24,35,0.685714,"""public""",False,
ReleaseEvent,payload.release.assets[].url,STRING,24,35,0.685714,"""https://api.github.com/repos/shtrasser-dev/Zaya.OCR/releases/assets/494174332""",False,
ReleaseEvent,payload.release.assets_url,STRING,35,35,1.0,"""https://api.github.com/repos/walkingddd/TgtoDrive/releases/361841346/assets""",False,
ReleaseEvent,payload.release.author,STRUCT,35,35,1.0,,False,
ReleaseEvent,payload.release.author.avatar_url,STRING,35,35,1.0,"""https://avatars.githubusercontent.com/u/80940444?v=4""",False,
ReleaseEvent,payload.release.author.events_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/events{/privacy}""",False,
ReleaseEvent,payload.release.author.followers_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/followers""",False,
ReleaseEvent,payload.release.author.following_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/following{/other_user}""",False,
ReleaseEvent,payload.release.author.gists_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/gists{/gist_id}""",False,
ReleaseEvent,payload.release.author.gravatar_id,STRING,35,35,1.0,"""""",False,
ReleaseEvent,payload.release.author.html_url,STRING,35,35,1.0,"""https://github.com/walkingddd""",False,
ReleaseEvent,payload.release.author.id,BIGINT,35,35,1.0,80940444,False,
ReleaseEvent,payload.release.author.login,STRING,35,35,1.0,"""walkingddd""",False,
ReleaseEvent,payload.release.author.node_id,STRING,35,35,1.0,"""MDQ6VXNlcjgwOTQwNDQ0""",False,
ReleaseEvent,payload.release.author.organizations_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/orgs""",False,
ReleaseEvent,payload.release.author.received_events_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/received_events""",False,
ReleaseEvent,payload.release.author.repos_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/repos""",False,
ReleaseEvent,payload.release.author.site_admin,BOOLEAN,35,35,1.0,false,False,
ReleaseEvent,payload.release.author.starred_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/starred{/owner}{/repo}""",False,
ReleaseEvent,payload.release.author.subscriptions_url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd/subscriptions""",False,
ReleaseEvent,payload.release.author.type,STRING,35,35,1.0,"""User""",False,
ReleaseEvent,payload.release.author.url,STRING,35,35,1.0,"""https://api.github.com/users/walkingddd""",False,
ReleaseEvent,payload.release.author.user_view_type,STRING,35,35,1.0,"""public""",False,
ReleaseEvent,payload.release.body,STRING,35,35,1.0,"""TgtoDrive v8.3.29 更新日志\r\n✨ feat(server): 12366新增监听ipv6\r\n🐛 fix(TG): 修复123转存任务轮询逻辑，避免任务状态为成功但转存数量…",True,explicit null in 1/35 present events
ReleaseEvent,payload.release.created_at,STRING,35,35,1.0,"""2026-07-29T14:53:44Z""",False,
ReleaseEvent,payload.release.draft,BOOLEAN,35,35,1.0,false,False,
ReleaseEvent,payload.release.html_url,STRING,35,35,1.0,"""https://github.com/walkingddd/TgtoDrive/releases/tag/v8.3.29""",False,
ReleaseEvent,payload.release.id,BIGINT,35,35,1.0,361841346,False,contract field
ReleaseEvent,payload.release.immutable,BOOLEAN,35,35,1.0,false,False,
ReleaseEvent,payload.release.is_short_description_html_truncated,BOOLEAN,35,35,1.0,true,False,
ReleaseEvent,payload.release.mentions,ARRAY<STRUCT>,3,35,0.085714,,False,
ReleaseEvent,payload.release.mentions[],STRUCT,3,35,0.085714,,False,
ReleaseEvent,payload.release.mentions[].avatar_url,STRING,3,35,0.085714,"""https://avatars.githubusercontent.com/u/805978?v=4""",False,
ReleaseEvent,payload.release.mentions[].avatar_user_actor,BOOLEAN,3,35,0.085714,true,False,
ReleaseEvent,payload.release.mentions[].login,STRING,3,35,0.085714,"""frostybee""",False,
ReleaseEvent,payload.release.mentions[].profile_name,STRING,3,35,0.085714,"""FrostyBee""",True,explicit null in 1/3 present events
ReleaseEvent,payload.release.mentions[].profile_url,STRING,3,35,0.085714,"""https://github.com/frostybee""",False,
ReleaseEvent,payload.release.mentions_count,BIGINT,3,35,0.085714,1,False,
ReleaseEvent,payload.release.name,STRING,35,35,1.0,"""v8.3.29""",False,
ReleaseEvent,payload.release.node_id,STRING,35,35,1.0,"""RE_kwDOQsjvUc4VkULC""",False,
ReleaseEvent,payload.release.prerelease,BOOLEAN,35,35,1.0,false,False,contract field
ReleaseEvent,payload.release.published_at,STRING,35,35,1.0,"""2026-07-29T15:00:42Z""",False,
ReleaseEvent,payload.release.short_description_html,STRING,35,35,1.0,"""<p>TgtoDrive v8.3.29 更新日志<br>\n✨ feat(server): 12366新增监听ipv6<br>\n🐛 fix(TG): 修复123转存任务轮询逻辑，避免任务状态为…",False,
ReleaseEvent,payload.release.tag_name,STRING,35,35,1.0,"""v8.3.29""",False,contract field
ReleaseEvent,payload.release.tarball_url,STRING,35,35,1.0,"""https://api.github.com/repos/walkingddd/TgtoDrive/tarball/v8.3.29""",False,
ReleaseEvent,payload.release.target_commitish,STRING,35,35,1.0,"""main""",False,
ReleaseEvent,payload.release.updated_at,STRING,35,35,1.0,"""2026-07-29T15:00:42Z""",False,
ReleaseEvent,payload.release.upload_url,STRING,35,35,1.0,"""https://uploads.github.com/repos/walkingddd/TgtoDrive/releases/361841346/assets{?name,label}""",False,
ReleaseEvent,payload.release.url,STRING,35,35,1.0,"""https://api.github.com/repos/walkingddd/TgtoDrive/releases/361841346""",False,
ReleaseEvent,payload.release.zipball_url,STRING,35,35,1.0,"""https://api.github.com/repos/walkingddd/TgtoDrive/zipball/v8.3.29""",False,
ReleaseEvent,public,BOOLEAN,35,35,1.0,true,False,contract field
ReleaseEvent,repo,STRUCT,35,35,1.0,,False,
ReleaseEvent,repo.id,BIGINT,35,35,1.0,1120464721,False,contract field
ReleaseEvent,repo.name,STRING,35,35,1.0,"""walkingddd/TgtoDrive""",False,contract field
ReleaseEvent,repo.url,STRING,35,35,1.0,"""https://api.github.com/repos/walkingddd/TgtoDrive""",False,
ReleaseEvent,type,STRING,35,35,1.0,"""ReleaseEvent""",False,contract field
WatchEvent,actor,STRUCT,132,132,1.0,,False,
WatchEvent,actor.avatar_url,STRING,132,132,1.0,"""https://avatars.githubusercontent.com/u/182218690?""",False,
WatchEvent,actor.display_login,STRING,132,132,1.0,"""xsuooo""",False,
WatchEvent,actor.gravatar_id,STRING,132,132,1.0,"""""",False,
WatchEvent,actor.id,BIGINT,132,132,1.0,182218690,False,contract field
WatchEvent,actor.login,STRING,132,132,1.0,"""xsuooo""",False,contract field
WatchEvent,actor.url,STRING,132,132,1.0,"""https://api.github.com/users/xsuooo""",False,
WatchEvent,created_at,STRING,132,132,1.0,"""2026-07-29T15:04:55Z""",False,contract field
WatchEvent,id,STRING,132,132,1.0,"""12482176238""",False,contract field
WatchEvent,org,STRUCT,51,132,0.386364,,False,
WatchEvent,org.avatar_url,STRING,51,132,0.386364,"""https://avatars.githubusercontent.com/u/126733545?""",False,
WatchEvent,org.gravatar_id,STRING,51,132,0.386364,"""""",False,
WatchEvent,org.id,BIGINT,51,132,0.386364,126733545,False,contract field
WatchEvent,org.login,STRING,51,132,0.386364,"""langchain-ai""",False,contract field
WatchEvent,org.url,STRING,51,132,0.386364,"""https://api.github.com/orgs/langchain-ai""",False,
WatchEvent,payload,STRUCT,132,132,1.0,,False,
WatchEvent,payload.action,STRING,132,132,1.0,"""started""",False,contract field
WatchEvent,public,BOOLEAN,132,132,1.0,true,False,contract field
WatchEvent,repo,STRUCT,132,132,1.0,,False,
WatchEvent,repo.id,BIGINT,132,132,1.0,1284756497,False,contract field
WatchEvent,repo.name,STRING,132,132,1.0,"""lifefloating/aipocket""",False,contract field
WatchEvent,repo.url,STRING,132,132,1.0,"""https://api.github.com/repos/lifefloating/aipocket""",False,
WatchEvent,type,STRING,132,132,1.0,"""WatchEvent""",False,contract field
